index,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,param1,param2,y
15921,48.8,10.1,31.0,0.0,13.1,-26.1,-21.0,-16.0,1.1,7.05,156,4,2.337464551,7.3e-05,137.25,51.25,0
16146,78.7,5.5,30.21,0.2,39.4,-10.4,-7.6,-4.9,3.2,13.61,152,3,180.97347,0.000131455,42.25,50.25,0
3374,64.9,8.1,28.48,0.5,36.2,-7.5,-3.4,0.7,3.8,8.25,184,2,2421.070096,17.52170326,42.25,39.25,0
18414,59.6,9.5,29.18,0.6,20.4,-8.5,-3.7,1.1,3.4,5.4,181,8,748.4256086,0.003571979,69.75,42.75,0
11870,58.3,6.8,31.0,0.0,13.7,-21.2,-17.8,-14.4,1.3,4.43,148,4,1.780911864,0.001835979,66.75,59.75,0
3883,35.3,11.7,1.78,2.4,21.3,7.2,13.0,18.9,9.5,5.93,150,9,66.05720107,97.88845792,46.75,30.25,0
13461,79.4,7.2,31.0,0.1,23.8,-24.3,-20.7,-17.1,1.0,11.65,155,3,0.290427981,0.018202222,159.75,56.75,0
23040,27.8,12.5,31.0,1.1,2.8,-17.5,-11.2,-5.0,0.2,3.51,219,4,35.08218371,0.0,98.25,36.25,0
19251,36.7,15.0,0.0,6.7,40.0,18.7,26.2,33.7,11.9,6.2,178,3,67.71298117,0.0,17.25,-25.25,0
2918,61.1,8.4,5.23,1.5,114.6,5.1,9.3,13.5,8.7,14.33,187,2,730.5266157,0.0,35.51055654,33.09912155,1
22514,32.2,13.7,31.0,0.4,0.9,-19.6,-12.7,-5.9,1.7,0.85,178,9,28.76258091,0.0,103.25,39.25,0
12563,79.8,5.8,31.0,0.0,45.5,-15.1,-12.2,-9.3,2.4,18.37,155,4,21.49965347,8.22e-06,44.75,58.25,0
7842,88.1,5.7,31.0,0.0,33.7,-26.9,-24.0,-21.2,0.9,21.66,151,3,3.484216099,0.000257034,84.75,66.75,0
869,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,20.0152,41.57542,1
1829,69.5,7.3,21.77,0.6,31.3,-1.5,2.2,5.9,5.7,8.88,144,2,824.6855822,0.0,22.1489,40.9631,1
22125,18.0,16.5,10.78,3.1,3.9,2.7,10.9,19.2,4.6,0.0,172,9,18.98182424,0.0,26.25,23.25,0
3637,47.6,11.4,11.55,1.6,12.6,2.4,8.1,13.8,7.5,8.36,175,9,40.86101181,8.49e-10,39.75,33.75,0
24275,48.2,11.2,5.23,1.9,39.3,5.1,10.7,16.3,9.2,19.23,171,4,1494.533608,944.7524133,101.25,23.25,0
17037,30.6,10.9,31.0,0.3,1.9,-32.7,-27.2,-21.8,0.1,1.15,187,4,75.40934483,0.0,120.25,47.75,0
7460,91.9,7.1,31.0,0.0,49.0,-17.5,-13.9,-10.4,2.1,17.38,154,6,0.011906778,0.002029518,37.75,67.25,0
19404,56.8,10.6,29.49,0.9,50.7,-9.0,-3.7,1.6,2.7,10.4,171,5,386.0636846,0.0,46.25,35.25,0
18943,32.4,13.8,20.52,1.6,12.6,-1.0,5.9,12.8,5.1,1.85,123,2,2466.070605,2277.128403,83.25,28.25,0
6947,84.4,6.4,31.0,0.0,38.4,-26.1,-22.9,-19.7,1.0,22.68,147,3,3.55910652,0.001338351,82.75,68.25,0
11848,75.4,6.5,31.0,0.0,51.6,-18.3,-15.0,-11.8,1.8,19.64,157,4,31.95967504,8.64e-06,55.75,59.75,0
17821,68.7,8.9,30.25,0.6,12.1,-10.5,-6.0,-1.6,2.9,9.03,157,9,2.289214727,0.013925118,54.75,44.75,0
1128,78.0,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,4,462.5688405,0.0,20.290145,40.88734,1
5566,67.9,6.3,31.0,0.0,21.7,-37.8,-34.6,-31.5,0.3,12.33,156,3,1.428673215,0.001186728,112.75,71.75,0
15271,50.3,7.5,31.0,0.0,36.5,-23.0,-19.2,-15.5,1.3,13.77,156,4,1.000067067,0.050339925,139.75,52.75,0
15787,37.6,8.5,31.0,0.1,6.1,-24.1,-19.8,-15.6,1.1,4.41,158,8,145.1859328,0.0043298,66.25,51.25,0
12006,60.5,6.5,31.0,0.0,6.0,-39.5,-36.2,-33.0,0.3,0.7,159,4,4.437274371,0.000283694,134.75,59.75,0
6281,62.0,5.7,31.0,0.0,21.8,-41.1,-38.2,-35.4,0.2,14.37,148,5,1.734952512,0.000539831,125.75,69.75,0
18348,26.5,10.4,31.0,0.6,0.0,-19.5,-14.3,-9.1,1.0,0.04,169,3,129.2639185,0.0,119.75,43.25,0
993,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0,20.129885,42.397019,1
3773,48.0,14.1,20.77,1.9,11.1,-1.1,6.0,13.1,3.9,4.72,191,9,123.6313491,0.0,54.75,31.75,0
23280,59.1,7.3,27.14,0.9,2.5,-5.9,-2.2,1.5,2.7,2.76,163,2,435.4450278,0.0,108.25,34.25,0
19799,41.8,15.0,21.77,1.7,14.9,-1.5,6.0,13.5,5.1,5.32,195,9,15.40065962,0.0,59.25,31.75,0
6497,63.2,5.8,31.0,0.0,20.3,-39.3,-36.4,-33.5,0.3,12.47,148,4,2.20773065,0.000862294,124.25,69.25,0
23965,75.2,5.5,14.99,1.4,28.0,1.1,3.8,6.6,4.8,10.13,167,4,86.50901595,124.829172,118.75,27.25,0
288,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,19.78507,41.389714,1
7953,53.7,8.1,31.0,0.0,2.2,-51.5,-47.4,-43.4,0.1,2.18,209,9,2.783868767,0.001544406,140.25,66.75,0
20246,38.1,12.8,31.0,1.0,3.5,-19.6,-13.2,-6.8,0.3,2.1,229,3,122.5197863,0.0,88.75,32.25,0
20037,66.4,10.2,31.0,0.9,36.3,-17.3,-12.2,-7.1,0.0,4.36,168,3,275.0012942,0.0,76.25,34.25,0
20552,31.2,18.3,31.0,1.4,1.6,-19.2,-10.0,-0.9,0.3,0.98,245,10,0.0,0.0,89.75,28.25,0
19558,53.2,9.6,21.52,1.1,30.9,-1.4,3.4,8.2,4.6,7.55,186,4,2737.031872,7.98e-07,54.25,36.75,0
14597,65.0,5.8,31.0,0.2,28.3,-15.1,-12.2,-9.3,2.1,11.12,169,4,0.671438039,0.001115287,156.75,54.25,0
14506,57.1,10.7,31.0,0.1,11.0,-33.2,-27.8,-22.5,0.3,7.3,180,4,32.50287578,4.87e-05,93.75,54.25,0
9238,44.3,8.1,31.0,0.0,39.3,-21.7,-17.6,-13.6,1.9,13.03,141,3,0.0,0.001010279,178.25,64.75,0
10591,68.7,7.9,31.0,0.0,15.3,-34.6,-30.6,-26.7,0.4,6.34,161,4,2.820574405,8.06e-05,116.75,62.25,0
11496,62.5,7.2,31.0,0.1,16.5,-31.4,-27.8,-24.2,0.4,10.52,155,4,0.049935061,0.000568417,146.75,60.75,0
15358,40.4,8.8,31.0,0.1,4.2,-24.9,-20.5,-16.1,1.1,3.22,165,2,171.3748058,0.004130526,70.75,52.25,0
6933,87.3,7.1,31.0,0.0,26.7,-25.4,-21.8,-18.3,1.2,20.19,150,3,0.004077954,0.003064965,75.25,68.25,0
9630,89.9,6.8,31.0,0.0,21.5,-25.3,-21.9,-18.5,1.0,17.83,151,4,0.003476837,0.000523623,79.25,63.75,0
12052,90.9,5.4,29.66,0.0,67.2,-9.3,-6.6,-3.9,3.7,23.65,148,4,134.7314778,0.000205829,28.75,59.25,0
1108,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,20.447138,41.828967,1
4047,27.7,12.0,1.21,3.6,2.3,7.7,13.7,19.7,7.3,0.96,136,9,0.004409275,0.0,35.75,27.75,0
11907,68.3,7.1,31.0,0.0,15.3,-26.3,-22.7,-19.2,0.9,12.0,155,4,3.844943793,2.15e-05,85.25,59.75,0
2233,71.0,6.4,11.55,0.9,50.4,2.4,5.6,8.8,6.8,8.4,135,4,138.4714373,7.18e-06,24.81,40.9347,1
22072,24.8,16.4,6.71,2.9,2.0,4.4,12.6,20.8,6.8,0.0,163,9,23.1449377,0.0,28.25,24.75,0
8197,70.7,8.4,31.0,0.0,11.7,-36.0,-31.8,-27.6,0.3,10.24,176,4,1.308835546,0.000160234,107.75,66.25,0
1820,72.7,7.1,26.09,0.6,52.1,-4.8,-1.2,2.4,4.1,10.5,198,2,291.0759838,0.148520801,21.3811,40.8797,1
10012,56.7,6.1,31.0,0.0,13.0,-36.0,-32.9,-29.9,0.3,4.51,161,4,4.070696201,5e-05,122.75,63.25,0
8892,87.7,8.4,31.0,0.0,21.1,-38.6,-34.4,-30.2,0.3,20.92,169,4,0.016653207,0.000296414,153.25,65.25,0
17532,66.5,9.6,31.0,0.4,11.2,-14.2,-9.4,-4.6,2.4,9.05,152,9,45.6718064,0.009473802,56.75,45.75,0
13846,65.0,10.3,31.0,0.0,9.5,-33.4,-28.2,-23.1,0.6,7.9,165,4,33.68594595,2.14e-05,102.25,55.75,0
12833,63.4,7.6,31.0,0.1,9.7,-20.7,-16.9,-13.1,1.4,5.55,149,4,39.09275554,0.000159498,63.25,57.75,0
16704,33.3,9.9,31.0,0.2,6.3,-23.7,-18.7,-13.8,1.1,3.39,177,8,68.29203673,0.002551313,72.75,48.75,0
20171,42.3,15.1,31.0,1.0,3.2,-21.7,-14.1,-6.6,0.1,2.65,197,3,322.3444267,0.0,96.25,33.25,0
8172,73.6,6.8,31.0,0.1,18.8,-35.7,-32.3,-28.9,0.2,15.29,176,4,8.235448493,0.000307819,95.25,66.25,0
16961,61.0,8.4,31.0,0.3,11.3,-14.0,-9.8,-5.6,2.4,5.51,144,11,52.30429899,2.116704178,53.75,47.75,0
11092,76.9,6.9,31.0,0.0,16.9,-25.9,-22.4,-19.0,0.9,13.34,152,4,0.027353535,0.00017123,81.75,61.25,0
17747,29.3,10.3,31.0,0.3,0.9,-30.4,-25.2,-20.1,0.4,0.71,184,3,140.7315787,0.0,114.75,45.25,0
4329,42.8,11.6,0.0,3.4,8.0,11.4,17.2,23.0,9.5,2.7,168,9,18.60353495,0.0,45.75,23.25,0
18370,41.5,8.3,31.0,0.5,1.1,-22.6,-18.4,-14.3,0.7,1.7,180,4,475.6316921,0.0,130.75,43.25,0
12911,71.1,10.4,31.0,0.0,9.2,-34.7,-29.5,-24.3,0.5,10.48,171,4,11.82379715,3.02e-05,102.25,57.75,0
15728,79.6,4.6,29.77,0.2,32.4,-9.5,-7.2,-4.9,3.1,14.57,158,2,293.0601551,0.000127717,36.75,51.25,0
19646,61.2,11.5,29.55,0.8,48.8,-9.1,-3.3,2.5,3.4,11.36,192,5,731.580742,0.0,48.75,34.75,0
8363,89.1,8.2,31.0,0.0,41.0,-16.7,-12.6,-8.5,2.3,15.63,154,4,0.837658573,0.000870553,32.25,65.75,0
5807,82.3,7.0,31.0,0.0,27.1,-25.7,-22.2,-18.7,1.1,19.5,147,3,0.002724733,0.00183616,76.25,70.75,0
22964,46.0,9.3,30.99,0.8,1.4,-13.6,-8.9,-4.3,0.2,1.25,192,3,293.4130335,0.0,105.75,36.75,0
3838,34.1,11.8,2.9,2.4,15.8,6.4,12.3,18.2,8.9,4.67,155,9,28.46429306,10.09788761,45.25,30.75,0
524,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,20.400568,41.978723,1
24409,68.5,7.6,12.86,0.8,19.8,1.9,5.7,9.5,7.0,7.31,146,2,5430.952747,879.0571561,47.75,40.25,0
18576,26.0,12.1,31.0,0.0,0.4,-22.6,-16.5,-10.5,2.4,0.15,183,9,4.562201236,0.0,99.25,42.25,0
18938,36.5,13.6,0.92,1.9,12.0,8.0,14.8,21.6,10.7,0.52,155,2,6613.614795,5283.092156,80.75,28.25,0
10464,74.8,6.3,31.0,0.0,48.2,-18.2,-15.0,-11.9,1.8,17.97,159,4,3.031817646,0.000287041,53.25,62.25,0
15256,43.5,11.5,31.0,0.0,3.8,-34.6,-28.8,-23.1,0.4,1.33,179,4,3.872117236,8.28e-05,132.25,52.75,0
22281,42.4,12.8,31.0,0.4,0.0,-15.0,-8.6,-2.2,2.6,0.0,180,8,49.65437674,0.0,83.75,40.25,0
8946,76.2,7.3,31.0,0.0,65.6,-16.3,-12.6,-9.0,2.5,8.48,151,9,0.0,0.000302879,-174.25,64.75,0
18,43.8,13.2,31.0,0.5,11.9,-21.8,-15.2,-8.6,0.8,4.87,167,2,1044.908233,0.0,80.79963,44.045009,1
7326,63.6,6.2,31.0,0.0,13.3,-42.4,-39.3,-36.2,0.2,7.41,184,5,1.585317579,0.000191207,126.25,67.75,0
24756,72.5,12.3,0.0,3.5,183.0,16.9,23.0,29.2,21.3,15.2,185,5,150.1749785,0.0,19.25,-15.75,0
9895,74.1,7.2,31.0,0.1,21.1,-23.1,-19.5,-15.9,1.1,9.36,148,4,0.111693633,0.001265348,64.25,63.25,0
10799,74.8,7.0,31.0,0.0,18.9,-25.5,-22.0,-18.5,1.0,9.51,151,4,0.113964265,0.000706568,75.75,61.75,0
1141,83.2,6.8,25.04,0.6,31.4,-3.8,-0.4,3.0,4.7,6.73,156,11,283.7349034,0.007157153,24.132778,42.048056,1
9025,81.4,5.7,31.0,0.0,23.9,-24.0,-21.1,-18.3,1.2,16.37,147,6,0.008564034,0.00011584,70.75,64.75,0
5563,66.3,6.2,31.0,0.0,27.5,-36.1,-33.0,-29.9,0.4,15.03,149,3,6.467310907,0.000718293,111.25,71.75,0
195,58.7,8.5,31.0,0.2,14.7,-19.6,-15.3,-11.1,1.5,8.55,155,2,292.3773899,0.000759496,56.10634,51.879006,1
7157,87.1,7.5,31.0,0.0,55.7,-17.0,-13.2,-9.5,2.1,17.1,184,9,5.126284928,0.000152639,33.25,67.75,0
10881,68.4,7.9,31.0,0.0,14.2,-34.5,-30.5,-26.6,0.5,6.84,167,4,3.233671522,0.000146987,116.75,61.75,0
21064,36.1,12.4,0.0,2.3,9.4,12.3,18.5,24.7,14.5,0.0,160,4,1324.05085,43.03750046,92.25,23.25,0
19792,47.8,14.6,22.97,1.8,15.5,-2.0,5.3,12.6,3.8,5.6,208,2,48.68868793,0.0,55.75,31.75,0
12048,74.0,7.3,31.0,0.0,14.6,-23.9,-20.2,-16.6,1.4,9.01,194,5,18.2956469,0.007942322,162.25,59.75,0
20758,32.6,15.5,2.75,2.1,2.9,6.5,14.2,22.0,9.6,0.19,158,2,3480.680059,5290.936825,78.75,25.75,0
13238,90.9,5.5,29.66,0.0,60.9,-9.3,-6.5,-3.8,3.8,24.11,154,4,56.37170454,2.24e-05,30.75,56.75,0
14378,77.8,6.2,31.0,0.0,62.8,-19.1,-16.0,-12.9,2.0,18.37,139,4,0.0,0.0,160.75,54.75,0
20269,56.6,8.7,23.33,1.3,13.8,-2.3,2.1,6.5,4.0,1.92,160,3,5526.928762,87.61771409,77.25,31.75,0
24605,85.0,10.4,0.0,2.9,171.4,13.8,19.0,24.2,16.3,14.35,179,4,235.712568,0.0,15.25,-12.25,0
10491,70.4,6.6,31.0,0.1,19.3,-22.8,-19.5,-16.2,1.1,7.84,150,6,0.824612103,2.97e-05,66.75,62.25,0
14171,85.3,5.2,30.34,0.1,41.5,-10.7,-8.1,-5.5,3.1,15.71,155,4,232.8160422,5.86e-05,37.25,54.75,0
4279,44.3,8.4,0.0,3.5,17.3,14.1,18.3,22.5,11.7,7.39,158,9,6.090352476,0.0,49.25,24.25,0
21211,34.5,14.0,0.0,2.6,1.6,11.1,18.1,25.1,15.2,0.15,161,3,10378.99917,305.0394369,85.25,21.75,0
8718,90.3,5.1,31.0,0.0,22.7,-23.2,-20.6,-18.1,1.1,15.04,147,4,0.001125303,0.000493645,66.25,65.25,0
4224,45.8,7.8,0.0,3.5,28.6,14.8,18.7,22.6,12.5,10.67,153,9,5.899298293,0.0,50.25,25.25,0
6899,76.7,7.7,31.0,0.0,24.9,-22.9,-19.0,-15.2,1.3,15.0,147,3,0.024350819,0.000873498,56.75,68.25,0
373,78.0,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,4,462.5688405,0.0,20.267379,40.785355,1
4778,78.9,7.5,31.0,0.0,11.4,-30.4,-26.6,-22.9,0.8,12.2,165,10,0.093899012,0.000263413,65.25,76.25,0
15216,29.3,12.8,31.0,0.1,0.4,-34.8,-28.4,-22.0,0.2,0.27,185,4,81.39446858,0.000495264,112.25,52.75,0
8414,78.9,6.9,31.0,0.0,22.4,-24.6,-21.1,-17.7,1.1,16.39,146,4,0.002642523,0.00017295,63.25,65.75,0
17799,78.5,6.7,21.52,0.7,84.4,-1.4,2.0,5.4,5.6,14.66,159,2,487.2721541,0.000205393,39.75,44.75,0
23018,42.0,15.6,31.0,0.6,5.2,-29.2,-21.4,-13.6,0.1,2.59,196,3,26.07825147,0.0,87.25,36.25,0
20676,33.5,12.7,0.0,1.9,10.0,11.6,17.9,24.3,15.4,0.76,150,2,18389.54773,224.1555643,92.75,26.75,0
16518,57.2,8.6,31.0,0.3,11.8,-17.8,-13.5,-9.2,1.8,3.84,155,8,88.18004183,0.001822133,55.25,49.25,0
12978,57.6,7.3,31.0,0.1,7.4,-32.7,-29.0,-25.4,0.3,4.1,178,4,0.054399061,8.74e-05,135.75,57.75,0
18990,22.1,13.8,0.08,2.1,3.6,9.4,16.3,23.2,11.6,0.5,151,2,2220.177337,4333.680905,82.75,26.75,0
16909,33.6,12.1,31.0,0.1,2.8,-31.3,-25.2,-19.2,0.6,2.64,173,4,5.17e-05,0.0,129.75,48.25,0
13361,69.9,8.3,31.0,0.0,7.1,-26.8,-22.6,-18.5,0.9,7.7,161,4,42.23206419,4.82e-05,92.25,56.75,0
23939,73.4,2.7,20.77,1.1,29.1,-1.1,0.3,1.7,3.9,17.18,183,4,2832.866983,396.2989427,105.75,27.25,0
23715,71.7,5.4,20.27,1.1,25.4,-0.9,1.8,4.5,4.4,8.32,148,11,239.9087402,1118.424666,113.25,29.75,0
15274,54.1,6.3,31.0,0.0,51.0,-20.6,-17.4,-14.3,1.5,20.32,144,11,1.446401609,0.002078873,141.25,52.75,0
9991,80.6,8.3,31.0,0.1,9.5,-35.0,-30.8,-26.7,0.2,9.68,160,4,2.279201958,0.000137135,112.25,63.25,0
17044,27.0,12.1,31.0,0.1,0.9,-27.4,-21.3,-15.3,1.0,0.7,155,3,71.59369085,0.0,123.75,47.75,0
4415,47.3,12.3,0.0,4.0,8.6,11.8,17.9,24.1,9.1,2.39,165,8,2.016646227,0.0,40.25,21.75,0
5822,76.0,7.2,31.0,0.0,36.8,-27.0,-23.4,-19.8,0.9,22.36,153,3,7.259246406,0.001322652,84.25,70.75,0
6727,77.3,7.3,31.0,0.0,14.6,-36.7,-33.0,-29.4,0.4,9.47,162,3,0.731992849,0.000148719,113.75,68.75,0
16225,64.5,10.0,31.0,0.1,6.5,-26.4,-21.4,-16.4,1.0,6.08,164,3,235.4286472,0.002141626,81.75,50.25,0
1333,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0,20.145471,42.833662,1
23060,46.3,8.9,30.73,1.0,1.9,-11.9,-7.4,-3.0,0.4,2.02,190,4,710.166591,0.0,108.25,36.25,0
14110,56.3,12.8,31.0,0.0,2.1,-36.3,-29.9,-23.5,0.4,1.45,173,4,20.42423892,0.000106068,121.25,55.25,0
21372,25.4,13.1,0.0,3.0,1.4,12.8,19.3,25.9,15.5,0.16,163,4,1551.443988,819.4532113,83.75,19.75,0
18223,37.6,10.8,31.0,0.3,1.0,-25.3,-19.9,-14.5,0.7,1.68,169,4,506.6704797,0.0,129.25,43.75,0
18663,38.3,10.8,31.0,0.5,1.3,-16.5,-11.1,-5.7,0.9,0.15,172,2,994.635554,0.0,83.25,41.75,0
16516,57.9,8.5,31.0,0.3,12.2,-16.5,-12.2,-8.0,1.9,4.73,151,8,78.58168175,0.010346221,54.25,49.25,0
3498,72.1,6.6,24.6,0.8,89.6,-3.4,-0.1,3.2,4.2,11.96,185,5,16.6154506,0.0,31.75,37.25,0
19064,66.3,12.7,0.0,4.0,143.0,19.1,25.4,31.8,20.4,14.4,183,5,295.0583533,0.0,18.75,-18.25,0
18579,25.3,12.7,31.0,0.0,0.4,-23.3,-16.9,-10.6,2.2,0.21,178,8,11.20733058,0.0,100.75,42.25,0
378,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,20.278091,41.683358,1
4484,45.7,12.1,0.0,3.6,12.0,11.2,17.2,23.3,10.2,2.1,183,9,0.516544983,0.0,42.25,20.75,0
9829,89.5,6.8,31.0,0.0,61.8,-14.8,-11.4,-8.0,2.6,21.94,156,4,0.168268535,0.000333709,31.25,63.25,0
10939,60.8,7.9,31.0,0.0,11.5,-37.6,-33.6,-29.7,0.4,7.45,170,4,0.025492165,0.00038683,145.75,61.75,0
21891,34.4,11.9,0.28,2.8,6.2,8.9,14.8,20.8,11.0,1.95,157,9,1.909116214,0.000796652,28.75,29.75,0
23192,55.5,6.9,29.37,0.9,3.0,-8.8,-5.3,-1.9,1.3,2.69,177,2,1473.95256,0.0,107.75,35.25,0
23217,39.4,14.9,31.0,0.8,1.5,-23.9,-16.4,-9.0,0.1,1.24,223,3,71.89582965,0.0,98.25,34.75,0
6511,55.9,6.2,31.0,0.0,11.1,-45.8,-42.7,-39.6,0.2,7.4,158,3,1.828994734,0.00018896,131.25,69.25,0
10512,81.6,7.0,31.0,0.0,19.3,-25.3,-21.8,-18.3,1.0,13.2,150,4,0.05679843,0.000133414,77.25,62.25,0
14995,36.2,13.0,31.0,0.1,0.6,-37.3,-30.8,-24.3,0.1,0.49,167,4,39.35836248,0.000206147,116.75,53.25,0
4103,41.0,10.1,0.0,3.2,25.5,10.3,15.3,20.4,8.7,7.67,164,9,19.62471475,0.0,47.25,27.25,0
4133,40.2,11.1,0.04,3.2,13.2,9.6,15.1,20.7,8.1,5.09,168,9,24.69528628,0.0,46.25,26.75,0
14807,47.3,11.2,31.0,0.0,5.3,-36.9,-31.3,-25.7,0.3,2.12,202,4,0.106916939,0.000897555,134.25,53.75,0
13572,52.5,7.6,31.0,0.0,7.5,-26.7,-22.9,-19.1,1.0,7.76,156,4,95.61783964,5.21e-05,80.25,56.25,0
8655,78.6,7.2,31.0,0.0,67.5,-16.2,-12.6,-9.0,2.5,11.92,135,3,0.0,0.001679008,-172.75,65.25,0
13999,44.9,8.0,31.0,0.0,4.8,-23.8,-19.8,-15.8,1.2,3.79,155,4,133.4777287,0.000312859,65.75,55.25,0
11990,82.3,6.4,31.0,0.0,13.6,-33.7,-30.5,-27.3,0.5,8.86,170,4,4.187887941,0.000111878,126.75,59.75,0
21670,35.2,12.0,0.0,3.9,1.5,15.7,21.7,27.7,18.1,0.33,94,5,76.48034958,3.88e-09,76.75,11.25,0
14950,55.5,11.1,31.0,0.0,14.4,-35.8,-30.2,-24.7,0.4,6.53,169,4,30.37233503,0.000177584,94.25,53.25,0
20927,21.9,14.6,0.39,2.4,2.0,8.7,16.0,23.3,10.8,0.1,168,2,7751.084257,1483.702627,82.25,24.25,0
4384,47.1,12.4,0.0,4.1,7.3,12.7,18.9,25.1,9.1,2.31,180,9,0.453177711,0.0,41.25,22.25,0
4736,56.3,7.4,31.0,0.0,10.0,-36.3,-32.6,-28.9,0.4,11.63,147,10,10.0088965,0.001144196,99.75,78.25,0
21816,66.5,7.4,12.33,0.8,100.6,2.1,5.8,9.5,7.6,12.13,158,4,435.360523,0.0,23.25,39.25,0
14735,47.0,12.3,31.0,0.1,6.0,-37.4,-31.2,-25.1,0.0,7.86,159,4,35.9459039,0.000101481,98.25,53.75,0
15494,48.9,9.1,31.0,0.1,25.6,-26.2,-21.6,-17.1,0.8,10.63,180,4,0.674572691,8.3e-05,138.75,52.25,0
16569,55.8,10.8,31.0,0.2,6.0,-26.6,-21.2,-15.8,0.8,5.67,175,8,138.055642,0.001680926,80.75,49.25,0
4209,42.0,12.6,0.39,3.6,7.2,8.7,15.0,21.3,5.7,2.86,179,9,0.149870985,0.0,42.75,25.25,0
22339,14.6,11.7,31.0,0.8,0.3,-19.5,-13.6,-7.8,0.0,1.29,201,4,1013.769018,0.0,112.75,40.25,0
18116,70.6,8.1,28.7,0.7,10.3,-7.8,-3.7,0.4,3.6,8.16,148,9,2.289440307,0.089345702,53.75,43.75,0
6993,64.1,7.6,31.0,0.0,13.6,-34.8,-31.0,-27.2,0.4,7.37,167,4,5.378099216,0.000171736,105.75,68.25,0
1223,78.0,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,4,462.5688405,0.0,20.267726,40.751692,1
20448,37.9,16.1,31.0,1.5,2.0,-15.6,-7.5,0.6,0.3,0.78,128,3,1152.026302,0.0,88.75,29.75,0
2768,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,34.984138,32.636246,1
767,73.3,8.3,12.07,1.0,141.6,2.2,6.3,10.5,7.2,11.79,176,4,391.6788941,0.0,19.62631,40.35514,1
8675,87.5,7.6,31.0,0.0,41.1,-19.4,-15.6,-11.8,1.8,23.6,150,4,2.029226381,0.000692015,44.75,65.25,0
15718,58.0,6.3,31.0,0.2,48.8,-18.9,-15.7,-12.6,1.5,21.4,147,4,0.863339354,7.52e-05,142.75,51.75,0
172,38.3,8.7,31.0,0.1,5.1,-22.7,-18.3,-14.0,1.3,3.83,155,2,123.2178945,0.000314604,63.664276,54.568605,1
23916,76.3,5.1,18.71,1.4,42.3,-0.3,2.3,4.9,4.0,11.08,185,4,522.2641299,269.1132704,117.25,27.75,0
16774,49.4,6.8,31.0,0.1,13.0,-22.0,-18.6,-15.2,1.2,6.92,155,4,6.675190349,0.0,135.75,48.75,0
9883,71.6,7.6,31.0,0.0,38.2,-21.8,-18.0,-14.2,1.3,15.18,168,4,0.590506234,1.79e-05,58.25,63.25,0
10607,64.4,6.0,31.0,0.0,11.7,-36.6,-33.6,-30.6,0.3,5.83,160,4,4.770790864,0.000181768,124.75,62.25,0
5983,88.2,6.4,31.0,0.0,15.5,-25.9,-22.7,-19.5,1.1,16.66,147,3,0.00361499,0.001681334,71.25,70.25,0
18774,60.0,9.2,25.36,0.8,20.8,-4.1,0.5,5.1,4.4,5.81,162,8,669.4894532,0.00780115,67.75,41.25,0
8653,77.5,7.4,31.0,0.0,67.0,-16.8,-13.1,-9.4,2.4,8.58,158,9,0.0,0.002164571,-173.75,65.25,0
23505,71.6,7.4,20.52,1.0,7.6,-1.0,2.7,6.4,4.7,6.59,152,4,1197.622011,95.14701392,104.25,31.75,0
17045,29.1,12.1,31.0,0.1,0.9,-28.0,-21.9,-15.9,1.0,0.79,155,4,12.8422261,0.0,124.25,47.75,0
24107,34.5,12.4,10.53,2.0,30.4,2.8,9.0,15.2,6.7,7.98,167,3,1202.21728,708.2349344,100.75,25.25,0
16020,49.7,9.9,31.0,0.1,5.8,-26.0,-21.0,-16.1,1.1,4.53,157,4,160.252479,0.002258525,79.25,50.75,0
1331,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0,19.9348,42.779921,1
24028,75.5,4.3,12.33,1.3,32.8,2.1,4.2,6.4,5.7,14.85,165,4,3190.459341,777.4687138,105.25,26.25,0
8029,54.2,8.5,31.0,0.0,36.5,-26.5,-22.2,-18.0,1.3,15.28,167,3,0.0,0.001206122,178.25,66.75,0
